,ZIP,year,11,21,22,23,42,51,52,53,54,55,56,61,62,71,72,81,99
51,15046,2016,0,0,0,3,2,0,0,2,5,0,2,1,2,1,1,1,0
52,15045,2016,0,2,0,6,4,0,3,2,1,0,4,0,1,1,9,10,0
53,15035,2016,0,0,0,9,1,0,2,0,1,1,0,0,8,2,4,11,0
54,15030,2016,0,0,0,2,1,0,1,2,0,0,1,0,4,0,2,8,0
55,15034,2016,0,0,0,5,6,2,1,0,1,0,4,0,3,0,6,11,0
56,15026,2016,0,0,0,10,1,1,1,5,5,0,2,1,6,0,0,6,0
57,15025,2016,0,0,0,38,16,3,13,14,19,2,16,1,59,4,29,35,1
58,15024,2016,0,1,2,21,8,3,4,7,12,0,26,2,28,9,20,25,0
59,15020,2016,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
60,15018,2016,0,0,0,3,1,0,1,0,0,0,2,0,0,0,1,2,0
61,15015,2016,0,0,0,3,3,0,0,0,4,0,2,0,1,1,0,1,0
62,15014,2016,0,0,0,2,4,0,1,0,1,1,1,0,8,1,1,6,0
63,15007,2016,0,0,0,5,2,1,1,0,3,0,1,0,2,1,4,4,0
64,15003,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,15229,2016,0,0,0,29,7,6,16,7,36,2,14,5,18,1,29,33,0
66,15227,2016,0,0,0,41,6,4,27,14,33,1,17,5,53,3,45,46,0
67,15223,2016,0,0,1,28,20,1,9,8,14,1,5,1,18,3,19,22,0
68,15238,2016,0,4,0,42,53,12,49,28,114,23,33,10,103,20,69,59,5
69,15051,2016,0,0,0,1,8,0,0,1,2,1,1,0,1,0,3,1,0
70,15101,2016,1,0,0,62,31,4,31,28,54,2,38,5,63,12,40,63,1
71,15044,2016,0,3,3,91,34,5,29,19,61,7,45,8,78,8,43,64,2
72,15006,2016,0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,1,0
73,15084,2016,0,0,0,32,14,5,12,3,22,1,15,1,29,6,36,35,1
74,15089,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,15126,2016,0,1,1,20,10,2,6,6,10,3,9,0,15,4,9,16,0
76,16059,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,16056,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,16055,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,15668,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,15642,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,15332,2016,1,2,1,32,8,1,4,5,4,1,11,0,7,2,8,17,1
82,15142,2016,1,0,0,5,3,0,1,3,5,0,3,0,5,1,5,3,1
83,15217,2016,0,0,0,18,19,10,26,33,71,3,16,16,108,10,77,69,3
84,15071,2016,0,1,0,25,21,2,6,8,23,3,13,2,19,3,16,29,0
85,15108,2016,0,4,3,75,87,27,67,51,155,49,71,18,174,11,96,96,1
86,15086,2016,0,2,0,9,32,8,6,7,26,13,11,1,9,2,7,17,0
87,15005,2016,0,0,0,18,5,1,7,1,12,0,6,5,22,2,12,23,0
88,15104,2016,0,0,0,16,5,1,1,4,2,1,7,1,24,1,7,17,1
89,15221,2016,0,0,2,49,26,9,37,32,47,3,26,13,116,5,36,59,0
90,15145,2016,0,0,0,13,9,2,4,6,6,0,5,2,18,2,10,24,0
91,15028,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,15139,2016,0,0,0,18,17,2,10,6,34,1,8,4,38,6,20,33,0
93,15215,2016,0,3,0,41,18,8,19,12,36,1,30,9,87,5,25,41,1
94,16046,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,15143,2016,2,6,2,38,37,15,92,27,92,6,43,11,111,21,36,68,1
96,15205,2016,0,2,0,86,112,40,45,39,97,31,51,10,82,12,104,97,0
97,15220,2016,0,1,5,32,48,37,87,32,135,19,56,9,95,4,59,62,2
98,15031,2016,0,1,0,8,6,3,0,0,0,0,2,0,0,1,1,1,0
99,15102,2016,0,2,1,85,34,15,38,25,74,3,42,4,101,10,52,94,1
100,15228,2016,0,1,0,20,13,4,27,17,80,1,19,7,69,7,40,46,1
101,15216,2016,0,0,0,32,7,8,26,10,48,1,23,11,52,10,60,63,0
102,15136,2016,0,1,1,77,38,6,25,16,31,5,34,2,98,8,50,63,2
103,15204,2016,0,0,1,12,7,2,1,5,2,0,8,1,6,0,2,11,0
104,15122,2016,0,1,0,30,16,5,13,9,15,2,13,9,54,11,52,38,0
105,15235,2016,0,0,1,54,20,10,42,32,74,9,57,5,139,12,53,94,0
106,15237,2016,0,1,2,121,66,25,112,60,188,16,78,20,210,28,131,183,1
107,15202,2016,0,2,0,38,12,10,14,8,25,2,17,4,56,5,42,49,0
108,15116,2016,1,0,1,50,19,5,8,16,18,1,25,4,21,6,19,37,0
109,15037,2016,0,0,3,36,8,1,8,5,11,0,10,3,20,7,20,35,0
110,15088,2016,0,0,0,3,4,0,0,1,3,0,1,1,0,1,3,2,0
111,15083,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,15276,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,15282,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,16229,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,15076,2016,0,0,0,4,0,0,2,0,1,0,1,2,2,0,1,3,0
116,15075,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
117,15068,2016,0,0,3,84,38,14,36,24,61,4,38,5,108,13,73,107,0
118,15065,2016,0,2,1,12,6,0,18,3,12,2,6,1,64,3,21,42,0
119,15064,2016,0,0,0,10,5,0,0,0,2,0,2,0,1,0,2,2,0
120,15063,2016,0,1,2,31,5,2,9,2,12,0,8,4,64,3,17,32,1
